headline,body,time_published,Text,category
Climate change turning Antarctica's snow green,"LONDON: Antarctica conjures images of an unbroken white wilderness but blooms of algae are giving parts of the frozen continent an increasingly green tinge.


Warming...",202020.0,climate change turning antarctica snow green london antarctica conjures image unbroken white wilderness bloom algae giving part frozen continent increasingly green tinge. warming...,Art & Culture
UN agency warns pandemic could kill 1 in 8 museums worldwide,"BRUSSELS: Museums are starting to reopen in some countries as governments ease coronavirus restrictions, but experts warn one in eight worldwide could face permanent...",202020.0,un agency warns pandemic could kill museum worldwide brussels museum starting reopen country government ease coronavirus restriction expert warn one eight worldwide could face permanent...,Art & Culture
Twilight actor Boyce found dead at 30,"LOS ANGELES: Hollywood actor Gregory Tyree Boyce, best known for playing Tyler Crowley in the firstÂ TwilightÂ film, was found dead in Las Vegas. He was...",192020.0,twilight actor boyce found dead los angeles hollywood actor gregory tyree boyce best known playing tyler crowley first twilight film found dead la vegas. was...,Art & Culture
Cyclone Amphan to have effects across Eastern Nepal,"KATHMANDU: Nepal is likely to experience weather changes for the next few days due to the indirect effects of Cyclone Amphan.

The Meteorological Forecasting Division...",192020.0,cyclone amphan effect across eastern nepal kathmandu nepal likely experience weather change next day due indirect effect cyclone amphan. meteorological forecasting division...,Art & Culture
"Lockdown, family and frustrations","Kathmandu 

The lockdown has been like an intermission for many with busy schedules. Though it is a good opportunity to spend time with oneâ€™s family, the ever-extending...",192020.0,lockdown family frustration kathmandu lockdown like intermission many busy schedules. though good opportunity spend time one family ever extending...,Art & Culture
"Tens of thousands evacuated as India, Bangladesh brace for super cyclone",KOLKATA/DHAKA: Authorities in easternÂ IndiaÂ and Bangladesh were relocating tens of thousands of villagers away from the coastline on Tuesday ahead of a super cyclone...,192020.0,ten thousand evacuated india bangladesh brace super cyclone kolkata dhaka authority eastern india bangladesh relocating ten thousand villager away coastline tuesday ahead super cyclone...,Art & Culture
Tropical Bali looking to reopen to tourists in October,"JAKARTA: Indonesia's tropical holiday island ofÂ BaliÂ could reopen to tourists in October, thanks to its success in controlling the coronavirus outbreak, the...",182020.0,tropical bali looking reopen tourist october jakarta indonesia tropical holiday island bali could reopen tourist october thanks success controlling coronavirus outbreak the...,Art & Culture
"Life goes on, albeit a little differently","Kathmandu

Furpi Tamang was born on March 19 at Prasuti Griha, Thapathali, Kathmandu. The COVID-19 lockdown came into effect four days after her birth. Her mother...",182020.0,life go albeit little differently kathmandu furpi tamang born march prasuti griha thapathali kathmandu. covid lockdown came effect four day birth. mother...,Art & Culture
COVID-19 and Women: Impacts and vulnerable points to focus on,"Kathmandu

Anita Maharjan practises extra caution for her family of six and a dog in the time of COVID-19. She is cleaning her home twice a day, soaking vegetables in...",172020.0,covid woman impact vulnerable point focus kathmandu anita maharjan practises extra caution family six dog time covid . cleaning home twice day soaking vegetable in...,Art & Culture
Kick your craving for early morning smoke,"NEW DELHI: â€˜Smoking Is Injurious to Healthâ€™, but that warning hasnâ€™t stopped millions of smokers across the world from lighting up.

Cigarette smoking is the...",162020.0,kick craving early morning smoke new delhi smoking injurious health warning stopped million smoker across world lighting up. cigarette smoking the...,Art & Culture
"Take time out for some physical exercise, urge health experts","KATHMANDU

The COVID-19-enforced lockdown has significantly reduced physical activities and people must be feeling unhealthy and heavy. Since such an inactive lifestyle...",152020.0,take time physical exercise urge health expert kathmandu covid enforced lockdown significantly reduced physical activity people must feeling unhealthy heavy. since inactive lifestyle...,Art & Culture
Docs on house calls see change in behaviour of patients’ family,"KATHMANDU

Dr Mohan Bhandari, a medical officer at Doctor On Call, has seen a change in the way he is received when he makes house calls now in the time of COVID-19...",142020.0,doc house call see change behaviour patient family kathmandu dr mohan bhandari medical officer doctor call seen change way received make house call time covid ...,Art & Culture
Momo: That’s what we miss and crave,"Kathmandu

His favourite restaurant was closed along with other restaurants due to lockdown. So were supermarkets. Siddhartha Ghimire had no way to get momo. And this...",132020.0,momo miss crave kathmandu favourite restaurant closed along restaurant due lockdown. supermarkets. siddhartha ghimire way get momo. this...,Art & Culture
Changing the ways of online learning,"Kathmandu

The nationwide lockdown, in its second month now, has affected all sectors of the country including education. To stop a possible spread of COVID-19, Secondary...",132020.0,changing way online learning kathmandu nationwide lockdown second month affected sector country including education. stop possible spread covid secondary...,Art & Culture
Make sure your clothes are COVID-19 clean,"Kathmandu

Hygiene is one of the most important precautionary measures to curb the spread of COVID-19. The majority of people have developed the habit of washing hands...",122020.0,make sure clothes covid clean kathmandu hygiene one important precautionary measure curb spread covid . majority people developed habit washing hands...,Art & Culture
"Seinfeld star Jerry Stiller dies aged 92, son Ben pays tribute","Father of actor Ben Stiller, had comedy team with wife
 	Stiller and Anne Meara made 36 appearances on 'Ed Sullivan'
 	His character created Festivus on...",112020.0,seinfeld star jerry stiller dy aged son ben pay tribute father actor ben stiller comedy team wife stiller anne meara made appearance ed sullivan character created festivus on...,Art & Culture
Staying safe from COVID-19: A guide to stroke survivors,"Kathmandu

Oftentimes complex medical jargon can be overwhelming for a commoner trying to learn about symptoms and ramifications to various health complications. In order...",112020.0,staying safe covid guide stroke survivor kathmandu oftentimes complex medical jargon overwhelming commoner trying learn symptom ramification various health complications. order...,Art & Culture
"Virus delay, early ice melt challenge Arctic science mission","BERLIN: They prepared for icy cold and trained to be on the watch for polar bears, but a pandemic just wasn't part of the program.

Now dozens of scientists are waiting...",112020.0,virus delay early ice melt challenge arctic science mission berlin prepared icy cold trained watch polar bear pandemic part program. dozen scientist waiting...,Art & Culture
Experts urge all to be digitally secure as phishing up 3 times,"Kathmandu

The whole worldâ€™s prime focus now is on the pandemic coronavirus with news and posts about the virus being updated every minute across the world. With the...",92020.0,expert urge digitally secure phishing time kathmandu whole world prime focus pandemic coronavirus news post virus updated every minute across world. the...,Art & Culture
European lawmakers to consider tougher climate law: draft,"Draft proposal would set tougher climate targets
 	Earlier goals and individual targets for EU states
 	Some lawmakers, governments likely to resist

European Union...",82020.0,european lawmaker consider tougher climate law draft draft proposal would set tougher climate target earlier goal individual target eu state lawmaker government likely resist european union...,Art & Culture
Selfless efforts to safeguard one’s City,"KATHMANDU: At noon everyday Minhaz Khan from Bijay Chowk, Gaushala makes his way to his coffee shop in Thamel in his fatherâ€™s old pickup filled with packed biryani (a...",82020.0,selfless effort safeguard one city kathmandu noon everyday minhaz khan bijay chowk gaushala make way coffee shop thamel father old pickup filled packed biryani a...,Art & Culture
Keep other health risks at bay,KATHMANDU: Itâ€™s been over one-and-a half months that weâ€™ve been staying indoors since the government imposed a nationwide lockdown on March 24 to curb the spread of...,72020.0,keep health risk bay kathmandu one half month staying indoors since government imposed nationwide lockdown march curb spread of...,Art & Culture
"Waste not, start composting","Kathmandu

The signs of life sprouting out of the vegetable trays on Sanu Maiya Maharjanâ€™s terrace can seem overwhelming for some. She has grown beans, brinjals, big...",62020.0,waste start composting kathmandu sign life sprouting vegetable tray sanu maiya maharjan terrace seem overwhelming some. grown bean brinjal big...,Art & Culture
How about growing your own veggies?,"Kathmandu

If the lockdown has taught us anything, it is that the agriculture sector is very important.

With the looming scarcity of vegetables among other basic...",62020.0,growing veggie kathmandu lockdown taught u anything agriculture sector important. looming scarcity vegetable among basic...,Art & Culture
Holding virtual classes: Not as easy as it looks,"Kathmandu 

One of the sectors that has been greatly impacted by COVID-19 lockdown is education.

Online learning has been considered an alternative in this situation...",52020.0,holding virtual class easy look kathmandu one sector greatly impacted covid lockdown education. online learning considered alternative situation...,Art & Culture
Give your skin attention even if you’re not going anywhere,"Kathmandu 

Besides essential service providers, the majority of us are confined indoors during this lockdown and many of us are probably not going outside much. Although...",42020.0,give skin attention even going anywhere kathmandu besides essential service provider majority u confined indoors lockdown many u probably going outside much. although...,Art & Culture
Discovering hidden chefs,"When life gives you a â€˜lockdown pantryâ€™, look for creative twists to dish up something delish
Kathmandu

Twenty-six-year-old Siddhartha Ghimire, food vlogger better...",42020.0,discovering hidden chef life give lockdown pantry look creative twist dish something delish kathmandu twenty six year old siddhartha ghimire food vlogger better...,Art & Culture
South Korea: Kim did not have surgery amid lingering rumors,"SEOUL: North Korean leader Kim Jong Un did not undergo surgery or any other medical procedure, a South Korean official said Sunday, amid speculation about his health...",32020.0,south korea kim surgery amid lingering rumor seoul north korean leader kim jong un undergo surgery medical procedure south korean official said sunday amid speculation health...,Art & Culture
'Life will never be the same',"Common people weigh in on the impact of lockdown on their lives
Kathmandu

The nationwide lockdown that came into effect on March 24 was sudden yet an appreciable...",32020.0,life never common people weigh impact lockdown life kathmandu nationwide lockdown came effect march sudden yet appreciable...,Art & Culture
Social Distancing: Encourage all to follow it,"Kathmandu

Social distancing is one of the best measures to prevent the spread of COV- ID-19. Unfortunately, not everyone is following this guideline perfectly. Despite...",32020.0,social distancing encourage follow kathmandu social distancing one best measure prevent spread cov id . unfortunately everyone following guideline perfectly. despite...,Art & Culture
Keeping blood pressure as normal as possible,"Kathmandu

Manohar Jaiswal is a patient of hypertension.

After the lockdown, he consulted Dr Shailendra Prasad Kushwada, Consultant Physician and Cardiologist at...",22020.0,keeping blood pressure normal possible kathmandu manohar jaiswal patient hypertension. lockdown consulted dr shailendra prasad kushwada consultant physician cardiologist at...,Art & Culture
Ozone depletion briefly spiked over Arctic in March: UN,"GENEVA: The UN meteorological agency says depletion of the ozone layer, which protects the Earth from harmful levels of ultraviolet radiation, briefly reached an...",22020.0,ozone depletion briefly spiked arctic march un geneva un meteorological agency say depletion ozone layer protects earth harmful level ultraviolet radiation briefly reached an...,Art & Culture
"European lockdowns could avert 11,300 air pollution deaths: report","Improved air quality in Europe due to lockdowns to combat the coronavirus pandemic has delivered health benefits equivalent to avoiding 11,300 premature deaths, according...",302020.0,european lockdown could avert air pollution death report improved air quality europe due lockdown combat coronavirus pandemic delivered health benefit equivalent avoiding premature death according...,Art & Culture
Indian actor Irrfan no more,"Kathmandu 

Actor par excellence, Indian actor Irrfan Khan passed away early on April 29. He was 53.

The actor, who was diagnosed with a neuroendocrine tumour in 2018,...",302020.0,indian actor irrfan kathmandu actor par excellence indian actor irrfan khan passed away early april . . actor diagnosed neuroendocrine tumour ...,Art & Culture
"Lockdown lowers pollution levels; gifts all clean air, blue skies","Kathmandu

The COVID-19 pandemic has shut industrial activity, cancelled flights and restricted vehicular movements, slashing emissions and air pollution around the...",292020.0,lockdown lower pollution level gift clean air blue sky kathmandu covid pandemic shut industrial activity cancelled flight restricted vehicular movement slashing emission air pollution around the...,Art & Culture
Is it just flu or the dreaded COVID-19?,"Kathmandu

The doubt that eats us is harmful, and now more so than ever with the world under the grip of COVID-19 pandemic.

Sneezing, coughing or fever that we always...",292020.0,flu dreaded covid kathmandu doubt eats u harmful ever world grip covid pandemic. sneezing coughing fever always...,Art & Culture
Digital intimacy amid social distancing,"Use of dating apps catching on
Kathmandu

Twenty-five-year old Subash (name changed on request) who hails from Kusunti, Lalitpur returned to Nepal a month ago from India...",282020.0,digital intimacy amid social distancing use dating apps catching kathmandu twenty five year old subash name changed request hail kusunti lalitpur returned nepal month ago india...,Art & Culture
All attention on eyes and eyewear,"Make sure your glasses and contacts are as clean as can be
Kathmandu

We have been wearing masks, keeping a social distance and regularly washing our hands with soap and...",282020.0,attention eye eyewear make sure glass contact clean kathmandu wearing mask keeping social distance regularly washing hand soap and...,Art & Culture
South Korea maintains Kim Jong Un health rumors are untrue,"SEOUL: South Koreaâ€™s government has dismissed rumors that North Korean leader Kim Jong Un is in fragile condition, as speculation about his health intensifies amid the...",272020.0,south korea maintains kim jong un health rumor untrue seoul south korea government dismissed rumor north korean leader kim jong un fragile condition speculation health intensifies amid the...,Art & Culture
Cooking up a biryani storm!,"Four local clubs are making sure that people in need do not go to bed hungry

KATHMANDU: Kathmandu has gone quiet and silent with perhaps the rustle of leaves being the...",272020.0,cooking biryani storm four local club making sure people need go bed hungry kathmandu kathmandu gone quiet silent perhaps rustle leaf the...,Art & Culture
Life after being under the knife in times of lockdown,"Post-surgery care that is essential to ensure recovery without complications

KATHMANDU: The lockdown has posed to be an obstacle for people on their way to recover from...",272020.0,life knife time lockdown post surgery care essential ensure recovery without complication kathmandu lockdown posed obstacle people way recover from...,Art & Culture
Indian woman gang raped after quarantined alone in school,NEW DELHI: An Indian woman was allegedly gang raped in a school in the desert state of Rajasthan where she had been quarantined for a night by the police amid the...,262020.0,indian woman gang raped quarantined alone school new delhi indian woman allegedly gang raped school desert state rajasthan quarantined night police amid the...,Art & Culture
"Making sure our elderly are cared for, and healthy","Kathmandu

Accessing health service in the lockdown was challenging for 82-year-old Purna Bir Gaida who visits Janaswasthay Sewa Kendra, Bhaktapur for his health check-up...",262020.0,making sure elderly cared healthy kathmandu accessing health service lockdown challenging year old purna bir gaida visit janaswasthay sewa kendra bhaktapur health check up...,Art & Culture
The invisible kids: Daunting consequences in front of them,"Kathmandu

The sight of youngsters sniffing glue on the streets of the Capital has become a thing of the past, thanks to the Central Child Welfare Board (CCWB) and...",262020.0,invisible kid daunting consequence front kathmandu sight youngster sniffing glue street capital become thing past thanks central child welfare board ccwb and...,Art & Culture
Man who detects deadly COVID-19,"KATHMANDU: To date, there is no vaccine or medicine for COVID-19. Till now testing to identify the infected one is the only tool to slow and reduce the spread of...",252020.0,man detects deadly covid kathmandu date vaccine medicine covid . till testing identify infected one tool slow reduce spread of...,Art & Culture
Condition of stray dogs ‘critical’,"Locals as well as vets making efforts to make sure they are fed

Kathmandu 

On April 11, a white dog around Sukukulan in Bhaktapur was attacked by a pack of dogs....",252020.0,condition stray dog critical local well vet making effort make sure fed kathmandu april white dog around sukukulan bhaktapur attacked pack dogs....,Art & Culture
Therapeutic goodness of music,"Kathmandu

Music is definitely for entertainment. But times have showed time and again that it has a purpose beyond that. Take the present time for instance. In such...",242020.0,therapeutic goodness music kathmandu music definitely entertainment. time showed time purpose beyond that. take present time instance. such...,Art & Culture
"British PM was like 'any other patient', say nurses who treated him for coronavirus",SYDNEY/LONDON: Two nurses who were singled out for praise by Boris Johnson for their care while he was in hospital with the coronavirus said the British prime minister...,232020.0,british pm like patient say nurse treated coronavirus sydney london two nurse singled praise boris johnson care hospital coronavirus said british prime minister...,Art & Culture
Nepalaya releases another edition to Nepali Children Rhyme,"KATHMANDU: Nepalaya, in an attempt to help children learn Nepali language in an entertaining way, has introduced yet another edition of Nepali Children Rhyme.

Through...",222020.0,nepalaya release another edition nepali child rhyme kathmandu nepalaya attempt help child learn nepali language entertaining way introduced yet another edition nepali child rhyme. through...,Art & Culture
Ghale Gaun: An adventure to travel,"Due to COVID-19 pandemic, many countries around the world have announced lockdown.

In our country Nepal, there is also lockdown and we have to stay home. Since we cannot...",222020.0,ghale gaun adventure travel due covid pandemic many country around world announced lockdown. country nepal also lockdown stay home. since cannot...,Art & Culture
"As people stay home, Earth turns wilder and cleaner","An unplanned grand experiment is changing Earth.

As people across the globe stay home to stop the spread of the new coronavirus, the air has cleaned up, albeit...",222020.0,people stay home earth turn wilder cleaner unplanned grand experiment changing earth. people across globe stay home stop spread new coronavirus air cleaned albeit...,Art & Culture
Harry and Meghan say they won’t cooperate with UK tabloids,"LONDON: The Duke and Duchess of Sussex have announced they will no longer cooperate with several British tabloid newspapers because of what they call â€œdistorted,...",202020.0,harry meghan say cooperate uk tabloid london duke duchess sussex announced longer cooperate several british tabloid newspaper call distorted ...,Art & Culture
Book releases delayed amidst lockdown,KATHMANDU: The nationwide lockdown imposed by government to curb the spread of coronavirus infection has also had its effects in the launch of books in Nepali...,112020.0,book release delayed amidst lockdown kathmandu nationwide lockdown imposed government curb spread coronavirus infection also effect launch book nepali...,Art & Culture
Lockdowns mean millions of women can't reach birth control,"JOHANNESBURG: The callers were in tears. One by one, women in homes across rural Zimbabwe had a pleading question: When would family planning services return?

Lockdowns...",92020.0,lockdown mean million woman reach birth control johannesburg caller tears. one one woman home across rural zimbabwe pleading question would family planning service return lockdowns...,Art & Culture
"Pandemic deals blow to plastic bag bans, plastic reduction","PORTLAND, OREGON: Just weeks ago, cities and even states across the US were busy banning straws, limiting takeout containers and mandating that shoppers bring reusable bags...",82020.0,pandemic deal blow plastic bag ban plastic reduction portland oregon week ago city even state across u busy banning straw limiting takeout container mandating shopper bring reusable bags...,Art & Culture
Health experts call virus pandemic a window into future climate threats,"LONDON: The coronavirus pandemic is a preview of the types of global health threats that will emerge as the planet becomes hotter, and how it is tackled has implications...",12020.0,health expert call virus pandemic window future climate threat london coronavirus pandemic preview type global health threat emerge planet becomes hotter tackled implications...,Art & Culture
Virus: Elton John-led concert raises $8M; Rihanna ups aid,"LONDON: From finding ways to help others cope to sheltering in place to canceling events, hereâ€™s a look at some of the ways the entertainment industry is reacting...",312020.0,virus elton john led concert raise rihanna ups aid london finding way help others cope sheltering place canceling event look way entertainment industry reacting...,Art & Culture
Tendulkar digs deep for India's coronavirus fight,"MUMBAI: Batting great Sachin Tendulkar has contributed 5 million rupees ($67,000) to India's fight against the coronavirus outbreak, a source close to the former cricketer...",272020.0,tendulkar dig deep india coronavirus fight mumbai batting great sachin tendulkar contributed million rupee india fight coronavirus outbreak source close former cricketer...,Art & Culture
Climate change set to make extreme heat more common and costly,LONDON: The number of people worldwide struggling with extreme heat and humidity by the end of the century could be more than four times as many as today if planet-warming...,262020.0,climate change set make extreme heat common costly london number people worldwide struggling extreme heat humidity end century could four time many today planet warming...,Art & Culture
Filipino shares his experiences as coronavirus survivor,"BANGKOK: When Carlo Navarro, his wife and 15-year-old daughter visited Japan from the Philippines in February, they knew they were taking a chance with the coronavirus,...",252020.0,filipino share experience coronavirus survivor bangkok carlo navarro wife year old daughter visited japan philippine february knew taking chance coronavirus ...,Art & Culture
"Love in the time of coronavirus? Around the world, dating finds a way","SAN FRANCISCO/MADRID/BEIRUT: The night after Spain's government ordered a nationwide lockdown to stem the spread of coronavirus, 30-year-old Marcos got up the nerve to ask...",192020.0,love time coronavirus around world dating find way san francisco madrid beirut night spain government ordered nationwide lockdown stem spread coronavirus year old marcos got nerve ask...,Art & Culture
Pakistan PM warns new virus may devastate developing nations,"ISLAMABAD: Pakistanâ€™s prime minister said Monday he fears the new coronavirus will devastate the economies of developing nations, and warned richer economies to prepare...",172020.0,pakistan pm warns new virus may devastate developing nation islamabad pakistan prime minister said monday fear new coronavirus devastate economy developing nation warned richer economy prepare...,Art & Culture
Islamists hurl stones and shoes at Women's Day marchers in Pakistan,"ISLAMABAD: Islamists pelted campaigners with stones, shoes and sticks as they marched through Pakistan's capital on Sunday to mark International Women's Day.

Women...",92020.0,islamist hurl stone shoe woman day marcher pakistan islamabad islamist pelted campaigner stone shoe stick marched pakistan capital sunday mark international woman day. women...,Art & Culture
Virus kills member of council advising Iran’s supreme leader,"TEHRAN: A member of a council that advises Iranâ€™s supreme leader died Monday after falling sick from the new coronavirus, state radio reported, becoming the first top...",22020.0,virus kill member council advising iran supreme leader tehran member council advises iran supreme leader died monday falling sick new coronavirus state radio reported becoming first top...,Art & Culture
New Delhi is world's most polluted capital for second straight year-study,"NEW DELHI: New Delhi was the world's most polluted capital city for the second straight year in 2019, according to a Swiss-based group that gathers air-quality data...",262020.0,new delhi world polluted capital second straight year study new delhi new delhi world polluted capital city second straight year according swiss based group gather air quality data...,Art & Culture
Greta met Malala: young activists pictured together in Oxford,LONDON: Teen climate activist Greta Thunberg met Nobel Peace Prize winner Malala Yousafzai at Britain's University of Oxford on Tuesday and posed for a photo...,262020.0,greta met malala young activist pictured together oxford london teen climate activist greta thunberg met nobel peace prize winner malala yousafzai britain university oxford tuesday posed photo...,Art & Culture
"US first lady Melania Trump visits ""happiness"" class at Delhi school","NEW DELHI: US first lady Melania Trump visited on Tuesday a government school in the Indian capital of New Delhi that teaches a special ""happiness curriculum"", rooted...",252020.0,u first lady melania trump visit happiness class delhi school new delhi u first lady melania trump visited tuesday government school indian capital new delhi teach special happiness curriculum rooted...,Art & Culture
Durga Karki's 'Kumari Prashnaharu' launched,"KATHMANDU: Kumari Prashnaharu, the debut book of author Durga Karki, has been launched today. The book, an anthology, is a collection of thirteen short stories written...",212020.0,durga karki kumari prashnaharu launched kathmandu kumari prashnaharu debut book author durga karki launched today. book anthology collection thirteen short story written...,Art & Culture
Amazon's Bezos pledges $10 bln to climate change fight,"NEW YORK: Amazon Chief Executive Officer Jeff Bezos will commit $10 billion to fund scientists, activists, nonprofits and other groups fighting to protect the...",192020.0,amazon bezos pledge bln climate change fight new york amazon chief executive officer jeff bezos commit billion fund scientist activist nonprofit group fighting protect the...,Art & Culture
"Climate change opens up 'frontier' farmland, but at what cost to the planet?","ROME: Kenya's livestock herders planting chilli peppers, Pakistan's mountain farmers rearing fish and tropical fruits in Sicily - farmers around the world are already...",152020.0,climate change open frontier farmland cost planet rome kenya livestock herder planting chilli pepper pakistan mountain farmer rearing fish tropical fruit sicily farmer around world already...,Art & Culture
Banksy plays with violence and innocence in Valentine's Day graffiti,LONDON: British street artist Banksy is thought to have given a Valentine's Day gift to his home town of Bristol in western England with the appearance of a new mural...,142020.0,banksy play violence innocence valentine day graffiti london british street artist banksy thought given valentine day gift home town bristol western england appearance new mural...,Art & Culture
Nepalaya to publish Durga Karki's debut book 'Kumari Prashnaharu',"KATHMANDU: The Publication House, Nepalaya, is all set to launch Durga Karki's debut book 'Kumari Prashnaharu', it said in a statement today.

The new team at...",132020.0,nepalaya publish durga karki debut book kumari prashnaharu kathmandu publication house nepalaya set launch durga karki debut book kumari prashnaharu said statement today. new team at...,Art & Culture
Prabal Gurung celebrates the churning creative energy of NYC,"NEW YORK: In celebration of the grit and eclectic glamour of his adopted New York City, Prabal Gurung staged his New York Fashion Week show Tuesday night at the famed...",122020.0,prabal gurung celebrates churning creative energy nyc new york celebration grit eclectic glamour adopted new york city prabal gurung staged new york fashion week show tuesday night famed...,Art & Culture
"Hockney painting makes splash, sells at auction for $30M","LONDON: David Hockney's exuberant painting ""The Splash"" sold at auction Tuesday for almost $30 million.

The painting fetched 23.1 million pounds ($30 million) at...",122020.0,hockney painting make splash sell auction london david hockney exuberant painting splash sold auction tuesday almost million. painting fetched . million pound million at...,Art & Culture
Gym culture: From luxury to lifestyle,"""Gym culture which was sought after as luxury has now become a lifestyle,"" shares Biraj Bista, co-owner of Hardik Fitness Club.

Hardik Fitness Club boasts of a long...",112020.0,gym culture luxury lifestyle gym culture sought luxury become lifestyle share biraj bista co owner hardik fitness club. hardik fitness club boast long...,Art & Culture
Painting showing Hitler as Cain displayed in Berlin museum,BERLIN: A 1944 painting by German artist George Grosz that depicts Nazi leader Adolf Hitler as the Bible's fratricidal Cain went on display at the German Historical Museum...,52020.0,painting showing hitler cain displayed berlin museum berlin painting german artist george grosz depicts nazi leader adolf hitler bible fratricidal cain went display german historical museum...,Art & Culture
Photos of 'king tides' globally show risks of climate change,"DEPOE BAY: Tourists, nature lovers and amateur scientists are whipping out their cameras to document the effects of extreme high tides on shorelines from the United States...",52020.0,photo king tide globally show risk climate change depoe bay tourist nature lover amateur scientist whipping camera document effect extreme high tide shoreline united states...,Art & Culture
Nepal's ousted female deputy speaker vows to fight on for gender equality,"KATHMANDU: One of Nepal's most senior female politicians has said she was a ""victim of patriarchy"" after she was forced to stand down as parliament speaker, and vowed...",22020.0,nepal ousted female deputy speaker vow fight gender equality kathmandu one nepal senior female politician said victim patriarchy forced stand parliament speaker vowed...,Art & Culture
"Author Mary Higgins Clark, 'Queen of Suspense,' dies at 92","NEW YORK: Mary Higgins Clark, the tireless and long-reigning ""Queen of Suspense"" whose tales of women beating the odds made her one of the world's most popular writers,...",12020.0,author mary higgins clark queen suspense dy new york mary higgins clark tireless long reigning queen suspense whose tale woman beating odds made one world popular writer ...,Art & Culture
Women's team to lead publication Nepalaya,"KATHMANDU: Publication House Nepalaya is all set to start 2020 with a new set of women leaders, Nepalaya said in a press statement today. Both the executive positions...",302020.0,woman team lead publication nepalaya kathmandu publication house nepalaya set start new set woman leader nepalaya said press statement today. executive positions...,Art & Culture
Malala joins thousands of activists urging leaders to 'act faster' on global goals,"LONDON: Nobel peace laureate Malala Yousafzai and environmentalist Jane Goodall are among more than 2,000 activists who declared a state of ""emergency"" for people and the...",302020.0,malala join thousand activist urging leader act faster global goal london nobel peace laureate malala yousafzai environmentalist jane goodall among activist declared state emergency people the...,Art & Culture
"Heavy rains dampen fires in Australia's Queensland state, cause flooding",MELBOURNE: Australia's bushfire-stricken state of Queensland saw heavy rainfalls on Sunday dampening some of the fires that have razed 2.5 million hectares (1.2 million...,262020.0,heavy rain dampen fire australia queensland state cause flooding melbourne australia bushfire stricken state queensland saw heavy rainfall sunday dampening fire razed . million hectare . million...,Art & Culture
How climate change feeds Africa locust invasion,JOHANNESBURG: Locusts by the millions are nibbling their way across a large part of Africa in the worst outbreak some places have seen in 70 years. Is this another effect...,232020.0,climate change feed africa locust invasion johannesburg locust million nibbling way across large part africa worst outbreak place seen years. another effect...,Art & Culture
Edgar Allan Poe house in Baltimore named literary landmark,"BALTIMORE: A national association representing libraries is honouring the Edgar Allan Poe House and Museum in Baltimore.



A division of the American Library...",172020.0,edgar allan poe house baltimore named literary landmark baltimore national association representing library honouring edgar allan poe house museum baltimore. division american library...,Art & Culture
China�to curb farming near rivers in push to reverse water pollution: official,"More areas off limits to development in next 5-year plan
 	Arrests for environment crimes on Yangtze in 2019 up 43% on year
 	China's overall water quality improved...",172020.0,china curb farming near river push reverse water pollution official area limit development next year plan arrest environment crime yangtze year china overall water quality improved...,Art & Culture
Australia firefighters save world's only rare dinosaur trees,"CANBERRA, AUSTRALIA: Specialist firefighters have saved the world's last remaining wild stand of a prehistoric tree from wildfires that razed forests west of Sydney,...",162020.0,australia firefighter save world rare dinosaur tree canberra australia specialist firefighter saved world last remaining wild stand prehistoric tree wildfire razed forest west sydney ...,Art & Culture
Fever chart: Earth had its hottest decade on record in 2010s,"WASHINGTON: The decade that just ended was by far the hottest ever measured on Earth, capped off by the second-warmest year on record, two US agencies reported Wednesday....",162020.0,fever chart earth hottest decade record washington decade ended far hottest ever measured earth capped second warmest year record two u agency reported wednesday....,Art & Culture
"Australia's massive fires could become routine, climate scientists warn",LONDON: Bushfires ravaging Australia have provided a foretaste of the kinds of conditions that could become normal unless the world moves rapidly to curb emissions of...,142020.0,australia massive fire could become routine climate scientist warn london bushfires ravaging australia provided foretaste kind condition could become normal unless world move rapidly curb emission of...,Art & Culture
"Koalas, wallabies endangered by Australia bushfires ""ecological disaster""","MELBOURNE: The Australian government committed A$50 million to an emergency wildlife recovery program on Monday, calling the bushfires crisis engulfing the country ""an...",132020.0,koala wallaby endangered australia bushfires ecological disaster melbourne australian government committed million emergency wildlife recovery program monday calling bushfires crisis engulfing country an...,Art & Culture
Greta Thunberg calls on Siemens to halt planned Australia coal mine,"Climate activist Greta Thunberg has called on German engineering group Siemens AG to stop, delay or interrupt the building of a coal mine in Australia.

""On Monday they...",112020.0,greta thunberg call siemens halt planned australia coal mine climate activist greta thunberg called german engineering group siemens ag stop delay interrupt building coal mine australia. monday they...,Art & Culture
Meghan returns to Canada as British royals seek to solve Harry rift,"Meghan returns to Canada to be with baby Archie
 	Queen in crisis talks on plan for couple
 	Harry and Meghan want to step back from royal roles




LONDON:...",102020.0,meghan return canada british royal seek solve harry rift meghan return canada baby archie queen crisis talk plan couple harry meghan want step back royal role london ...,Art & Culture
One woman reports a rape every 15 minutes in India,"NEW DELHI: One woman reported a rape every 15 minutes on average in India in 2018, according to government data released on Thursday, underlining its dismal reputation as...",102020.0,one woman report rape every minute india new delhi one woman reported rape every minute average india according government data released thursday underlining dismal reputation as...,Art & Culture
Australia's bushfires make massive clouds of pollution,"Smoke from Australia's bushfires has blanketed its major cities over the past month, turned the sky over New Zealand bright orange and left sooty deposits on its glaciers...",102020.0,australia bushfires make massive cloud pollution smoke australia bushfires blanketed major city past month turned sky new zealand bright orange left sooty deposit glaciers...,Art & Culture
