headline,body,time_published,Text,category
WHO recommends precautions while Grocery Shopping in the time of Covid-19,"Kathmandu, May 27

As Nepal grapples with the COVID-19 pandemic, here are five tips on how you can protect yourselves at grocery stores

As restrictions ease more and...",272020.0,recommends precaution grocery shopping time covid kathmandu may nepal grapple covid pandemic five tip protect grocery store restriction ease and...,Environment 
India's Glenmark to study potential COVID-19 drug combination,BENGALURU: Glenmark Pharmaceuticals Ltd said on Tuesday it will begin a new clinical trial in India to test a combination of two anti-viral drugs - favipiravir and...,262020.0,india glenmark study potential covid drug combination bengaluru glenmark pharmaceutical ltd said tuesday begin new clinical trial india test combination two anti viral drug favipiravir and...,Environment 
UN virus therapy trial pauses hydroxychloroquine testing,GENEVA: The World Health Organization said Monday that it will temporarily drop hydroxychloroquine — the anti-malarial drug US President Trump says he is taking — from...,262020.0,un virus therapy trial pause hydroxychloroquine testing geneva world health organization said monday temporarily drop hydroxychloroquine anti malarial drug u president trump say taking from...,Environment 
First signs if a COVID-19 vaccine works possible in autumn,"ZURICH: First indications of the effectiveness of a potential vaccine against coronavirus may be available in the autumn, the head of the GAVI vaccine alliance told a...",252020.0,first sign covid vaccine work possible autumn zurich first indication effectiveness potential vaccine coronavirus may available autumn head gavi vaccine alliance told a...,Environment 
"Coronavirus vaccine safe in early trial, hydroxychloroquine may increase death risk","The following is a brief roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness...",232020.0,coronavirus vaccine safe early trial hydroxychloroquine may increase death risk following brief roundup latest scientific study novel coronavirus effort find treatment vaccine covid illness...,Environment 
US secures 300 million doses of potential AstraZeneca COVID-19 vaccine,"BENGALURU/LONDON: The United States has secured almost a third of AstraZeneca's one billion possible COVID-19 vaccine doses by pledging up to $1.2 billion, as the world's...",212020.0,u secures million dos potential astrazeneca covid vaccine bengaluru london united state secured almost third astrazeneca one billion possible covid vaccine dos pledging . billion world s...,Environment 
"US births fall, and virus could drive them down more","NEW YORK: US births continued to fall last year, leading to the fewest number of newborns in 35 years.

The decline is the latest sign of a prolonged national “baby...",202020.0,u birth fall virus could drive new york u birth continued fall last year leading fewest number newborn years. decline latest sign prolonged national baby...,Environment 
Trump's use of malaria drug likely to be welcomed in India,NEW DELHI: President Donald Trump’s declaration that he was taking an antimalarial drug of dubious effectiveness to help fend off the coronavirus will likely be welcomed...,192020.0,trump use malaria drug likely welcomed india new delhi president donald trump declaration taking antimalarial drug dubious effectiveness help fend coronavirus likely welcomed...,Environment 
UK adds loss of smell and taste to COVID-19 symptom list,LONDON: The United Kingdom has added the loss of smell and taste to its official list of COVID-19 symptoms including fever and new continuous cough - a step that it hopes...,182020.0,uk add loss smell taste covid symptom list london united kingdom added loss smell taste official list covid symptom including fever new continuous cough step hopes...,Environment 
Retinoblastoma control and management,World Retinoblastoma Week is an opportunity to raise global awareness about this cancer that affects childrenâ€™s eyes. During this yearâ€™s World Retinoblastoma Week from...,162020.0,retinoblastoma control management world retinoblastoma week opportunity raise global awareness cancer affect child eyes. year world retinoblastoma week from...,Environment 
EU: Possible virus drug approval ‘before the summer’,LONDON: The European Medicines Agency predicted that there could be licensed drugs to treat the new coronavirus in the next few months and that a vaccine might even be...,142020.0,eu possible virus drug approval summer london european medicine agency predicted could licensed drug treat new coronavirus next month vaccine might even be...,Environment 
UN warns of global mental health crisis due to COVID-19 pandemic,"LONDON: A mental illness crisis is looming as millions of people worldwide are surrounded by death and disease and forced into isolation, poverty and anxiety by the...",142020.0,un warns global mental health crisis due covid pandemic london mental illness crisis looming million people worldwide surrounded death disease forced isolation poverty anxiety the...,Environment 
US allows use of 1st drug shown to help virus recovery,"WASHINGTON: US regulators on Friday allowed emergency use of the first drug that appears to help some COVID-19 patients recover faster, a milestone in the global search for...",22020.0,u allows use st drug shown help virus recovery washington u regulator friday allowed emergency use first drug appears help covid patient recover faster milestone global search for...,Environment 
Maker of coronavirus trial drug aims for wide distribution says Gilead CEO,"LONDON: Gilead Sciences, which manufactures remdesivir, is focused on making the experimental coronavirus drug accessible and affordable to as many people as possible...",12020.0,maker coronavirus trial drug aim wide distribution say gilead ceo london gilead science manufacture remdesivir focused making experimental coronavirus drug accessible affordable many people possible...,Environment 
Handwashing: A brief history and method,"In 1846, when doctors and medical students delivered babies after coming back from the autopsy lab, the death rate of the postpartum women was found to be 18 per cent. This...",222020.0,handwashing brief history method doctor medical student delivered baby coming back autopsy lab death rate postpartum woman found per cent. this...,Environment 
Coronavirus the musical: US scientists turn virus into melody to aid research,"From tinkling harmonies as the virus disarms cells to clashing and stormy as it replicates, US scientists have translated the novel coronavirusâ€™ spiked protein structure...",212020.0,coronavirus musical u scientist turn virus melody aid research tinkling harmony virus disarms cell clashing stormy replicates u scientist translated novel coronavirus spiked protein structure...,Environment 
Reports suggest many have had coronavirus with no symptoms,"A flood of new research suggests that far more people have had the coronavirus without any symptoms, fueling hope that it will turn out to be much less lethal than...",202020.0,report suggest many coronavirus symptom flood new research suggests far people coronavirus without symptom fueling hope turn much le lethal than...,Environment 
What are coronavirus antibody tests?,"With most Americans under stay-at-home orders to help contain the spread of the novel coronavirus and more than 2 million people infected globally, talk is turning to how...",162020.0,coronavirus antibody test american stay home order help contain spread novel coronavirus million people infected globally talk turning how...,Environment 
Fears of 'Wild West' as COVID-19 blood tests hit the market,WASHINGTON: Blood tests for the coronavirus could play a key role in deciding whether millions of Americans can safely return to work and school. But public health...,132020.0,fear wild west covid blood test hit market washington blood test coronavirus could play key role deciding whether million american safely return work school. public health...,Environment 
'We're all in with our patients': An ER doctor's virus fight,"NEW YORK: The call comes over the emergency-room loudspeakers: Sick patient. Everyone needed.

The patient is struggling to breathe, his blood-oxygen level a...",122020.0,patient er doctor virus fight new york call come emergency room loudspeaker sick patient. everyone needed. patient struggling breathe blood oxygen level a...,Environment 
UK doctors' and nurses' lives at risk from lack of protection kit-unions,"LONDON: Doctors and nurses treating patients with COVID-19 in Britain are putting their lives at risk because of a lack of protective kit for frontline staff, their unions...",112020.0,uk doctor nurse life risk lack protection kit union london doctor nurse treating patient covid britain putting life risk lack protective kit frontline staff unions...,Environment 
13 myths about COVID-19 debunked by WHO,"KATHMANDU: As of April 8, 2020, there have been 1,317,130 confirmed cases of COVID-19, including 74,306 deaths, according to World Health Organisation (WHO).

The new...",82020.0,myth covid debunked kathmandu april confirmed case covid including death according world health organisation . new...,Environment 
Family in dire need of financial support to treat their daughter suffering from rare 'Guillain-Barre Syndrome',"KATHMANDU: Just like many girls her age, Puja Dangal, 19, a Kavre native, was happily pursuing her studies in Kathmandu until the diagnosis of Guillain Barre Syndrome,...",32020.0,family dire need financial support treat daughter suffering rare guillain barre syndrome kathmandu like many girl age puja dangal kavre native happily pursuing study kathmandu diagnosis guillain barre syndrome ...,Environment 
More evidence indicates healthy people can spread virus,"NEW YORK: Scientists offered more evidence Wednesday that the coronavirus is spread by seemingly healthy people who show no clear symptoms, and the federal government...",22020.0,evidence indicates healthy people spread virus new york scientist offered evidence wednesday coronavirus spread seemingly healthy people show clear symptom federal government...,Environment 
Should you wear mask in public if not sick with coronavirus?,"WASHINGTON: If youâ€™re not sick with the new coronavirus, should you wear a mask in public? Global health authorities say no. Amid a shortage of masks, the US is sticking...",12020.0,wear mask public sick coronavirus washington sick new coronavirus wear mask public global health authority say no. amid shortage mask u sticking...,Environment 
"Virus disrupts pregnancy plans, raises anxiety and questions",Some pregnant women fear giving birth with no loved ones by their side. Others worry about getting sick with COVID-19 and not being able to hold their newborns. The...,12020.0,virus disrupts pregnancy plan raise anxiety question pregnant woman fear giving birth loved one side. others worry getting sick covid able hold newborns. the...,Environment 
Age is not the only risk for severe coronavirus disease,"WASHINGTON: Older people remain most at risk of dying as the new coronavirus continues its rampage around the globe, but theyâ€™re far from the only ones vulnerable. One of...",292020.0,age risk severe coronavirus disease washington older people remain risk dying new coronavirus continues rampage around globe far one vulnerable. one of...,Environment 
Potential coronavirus treatment granted rare disease status,"WASHINGTON: The pharmaceutical giant that makes a promising coronavirus drug has registered it as a rare disease treatment with US regulators, a status that can potentially...",252020.0,potential coronavirus treatment granted rare disease status washington pharmaceutical giant make promising coronavirus drug registered rare disease treatment u regulator status potentially...,Environment 
No evidence ibuprofen worsens coronavirus: health agencies,LONDON: The World Health Organization and other leading agencies say there is no evidence to support the suggestion that ibuprofen might worsen the symptoms of...,212020.0,evidence ibuprofen worsens coronavirus health agency london world health organization leading agency say evidence support suggestion ibuprofen might worsen symptom of...,Environment 
"Walk, cycle or drive? Coronavirus shakes up urban transport",LONDON: Cycling used to be a leisure activity for Raj Anand but in recent weeks he has biked across London every day to avoid crowded public transport as worries over...,142020.0,walk cycle drive coronavirus shake urban transport london cycling used leisure activity raj anand recent week biked across london every day avoid crowded public transport worry over...,Environment 
WHO officials rethink epidemic messaging amid pandemic debate,"LONDON: The World Health Organization is considering changing the way it classifies and describes international epidemics, amid a protracted public debate over whether to...",132020.0,official rethink epidemic messaging amid pandemic debate london world health organization considering changing way classifies describes international epidemic amid protracted public debate whether to...,Environment 
"Flu and coronavirus: Similar symptoms, different fears","NEW YORK: Is it the flu, a cold or the new coronavirus? Patients and doctors alike are parsing signs of illness to figure out who needs what tests or care and how worried...",112020.0,flu coronavirus similar symptom different fear new york flu cold new coronavirus patient doctor alike parsing sign illness figure need test care worried...,Environment 
COVID-19 could be the first pandemic in history that could be controlled: WHO Director-General,"KATHMANDU: World Health Organisation (WHO) Director-General, Tedros Adhanom, in his opening remarks at the media briefing on COVID-19, said that the COVID-19 could be the...",102020.0,covid could first pandemic history could controlled director general kathmandu world health organisation director general tedros adhanom opening remark medium briefing covid said covid could the...,Environment 
Florence Nightingale show presents nursing pioneer who told us to wash hands,"LONDON: Victorian Britain took Florence Nightingale into its heart as the ""Lady with the Lamp"" who tended wounded soldiers, but a new exhibition shows her as a tough...",62020.0,florence nightingale show present nursing pioneer told u wash hand london victorian britain took florence nightingale heart lady lamp tended wounded soldier new exhibition show tough...,Environment 
Researchers identify two coronavirus types as China cases dwindle,SHANGHAI: Scientists in China studying the viral disease outbreak's origin said they had found that two main types of the new coronavirus could be causing...,42020.0,researcher identify two coronavirus type china case dwindle shanghai scientist china studying viral disease outbreak origin said found two main type new coronavirus could causing...,Environment 
"New virus: More than 89,000 infected, over 3,000 dead","BEIJING: A new virus first detected in China has infected more than 89,000 people globally and caused over 3,000 deaths. The World Health Organization has named the...",22020.0,new virus infected dead beijing new virus first detected china infected people globally caused deaths. world health organization named the...,Environment 
Infections climb in South Korea as world fights virus,"SEOUL: South Korea reported an eight-fold jump in viral infections Saturday with more than 400 cases mostly linked to a church and a hospital, while the death toll in...",232020.0,infection climb south korea world fight virus seoul south korea reported eight fold jump viral infection saturday case mostly linked church hospital death toll in...,Environment 
"New virus has infected more than 75,000 people globally","BEIJING: A viral outbreak that began in China has infected more than 75,000 people globally. The World Health Organization has named the illness COVID-19, referring...",192020.0,new virus infected people globally beijing viral outbreak began china infected people globally. world health organization named illness covid referring...,Environment 
Why your Valentine might want hot chocolate for that walk on the beach,"Drinking cocoa rich in flavonols - plant compounds also found in fruits, vegetables and tea - might make walking easier for some older adults with poor circulation, a study...",142020.0,valentine might want hot chocolate walk beach drinking cocoa rich flavonols plant compound also found fruit vegetable tea might make walking easier older adult poor circulation study...,Environment 
"China still mostly closed down as virus deaths pass 1,000","BEIJING: China remains mostly closed for business, as the daily death toll from a new virus topped 100 for the first time, pushing the total above 1,000.
Despite the...",112020.0,china still mostly closed virus death pas beijing china remains mostly closed business daily death toll new virus topped first time pushing total . despite the...,Environment 
British scientist makes breakthrough in race for coronavirus vaccine: Sky,"LONDON: A leading British scientist has made a significant breakthrough in the race for a coronavirus vaccine by reducing a part of the normal development time from ""two to...",52020.0,british scientist make breakthrough race coronavirus vaccine sky london leading british scientist made significant breakthrough race coronavirus vaccine reducing part normal development time two to...,Environment 
"Measles vaccine drive aims to protect 45 million children in Africa, Asia",LONDON: Up to 45 million children in seven developing countries will be immunised against measles in a series of major vaccination campaigns to try to halt a global...,52020.0,measles vaccine drive aim protect million child africa asia london million child seven developing country immunised measles series major vaccination campaign try halt global...,Environment 
British drugmaker GSK to collaborate with CEPI in effort to develop coronavirus vaccine,British drugmaker GlaxoSmithKline Plc is collaborating with the Coalition for Epidemic Preparedness Innovations (CEPI) to contribute towards the effort of developing a...,32020.0,british drugmaker gsk collaborate cepi effort develop coronavirus vaccine british drugmaker glaxosmithkline plc collaborating coalition epidemic preparedness innovation cepi contribute towards effort developing a...,Environment 
Pasteur Institute eyes coronavirus vaccine in 2021,"PARIS: France's Pasteur Institute Foundation said on Friday it had set up a taskforce aimed at developing a vaccine against the coronavirus in 20 months.


The United...",12020.0,pasteur institute eye coronavirus vaccine paris france pasteur institute foundation said friday set taskforce aimed developing vaccine coronavirus months. united...,Environment 
Do masks offer protection from new virus? It depends,SEATTLE: People around the world are buying up protective face masks in hopes of keeping the new virus from China at bay. Some companies have required them for employees....,312020.0,mask offer protection new virus depends seattle people around world buying protective face mask hope keeping new virus china bay. company required employees....,Environment 
"Readiness key to detect, combat spread of new coronavirus: WHO","KATHMANDU: The World Health Organization (WHO), South-East Asia has urged countries in the Region to remain vigilant and strengthen readiness to rapidly detect any case of...",302020.0,readiness key detect combat spread new coronavirus kathmandu world health organization south east asia urged country region remain vigilant strengthen readiness rapidly detect case of...,Environment 
Health experts: Human-to-human spread of new virus worrying,"BEIJING: World health officials expressed “great concern” Wednesday that a dangerous new virus is starting to spread between people outside of China, a troubling...",302020.0,health expert human human spread new virus worrying beijing world health official expressed great concern wednesday dangerous new virus starting spread people outside china troubling...,Environment 
"With Wuhan virus genetic code in hand, scientists begin work on a vaccine","CHICAGO/LONDON: When a newly organised vaccine research group at the US National Institutes of Health (NIH) met for the first time this week, its members had expected...",252020.0,wuhan virus genetic code hand scientist begin work vaccine chicago london newly organised vaccine research group u national institute health nih met first time week member expected...,Environment 
"More vegetables, doctor's visits for Shanghai elderly looking to beat virus","SHANGHAI: Senior citizens in China's commercial capital of Shanghai are taking preventive steps against the spread of a new virus, monitoring their health, staying...",232020.0,vegetable doctor visit shanghai elderly looking beat virus shanghai senior citizen china commercial capital shanghai taking preventive step spread new virus monitoring health staying...,Environment 
Man quarantined after Hong Kong's first preliminary positive test for Wuhan virus,HONG KONG: Hong Kong quarantined a 39-year-old man on Wednesday after the city's first preliminary positive result in a test for the new flu-like coronavirus found in an...,222020.0,man quarantined hong kong first preliminary positive test wuhan virus hong kong hong kong quarantined year old man wednesday city first preliminary positive result test new flu like coronavirus found an...,Environment 
Hong Kong on high alert to tackle coronavirus outbreak,"DAVOS, SWITZERLAND: Hong Kong's government is on high alert to deal with a new flu-like coronavirus that has killed nine people in mainland China, the city's commerce...",222020.0,hong kong high alert tackle coronavirus outbreak davos switzerland hong kong government high alert deal new flu like coronavirus killed nine people mainland china city commerce...,Environment 
Science Says: What to know about the viral outbreak in China,Health authorities are closely watching an outbreak of respiratory illness caused by a new virus that originated in China. Governments are stepping up surveillance of...,222020.0,science say know viral outbreak china health authority closely watching outbreak respiratory illness caused new virus originated china. government stepping surveillance of...,Environment 
China confirms person-to-person spread of new virus as fourth death reported,"Chinese health expert confirms virus can pass person-to-person
 	Fourth person dies from pneumonia in city of Wuhan
 	Authorities have so far confirmed at least 217...",212020.0,china confirms person person spread new virus fourth death reported chinese health expert confirms virus pas person person fourth person dy pneumonia city wuhan authority far confirmed least ...,Environment 
Cases of new viral pneumonia in China surpass 200,"BEIJING: China reported a sharp rise in the number of people infected with a new coronavirus on Monday, including the first cases in the capital. The outbreak coincides...",202020.0,case new viral pneumonia china surpass beijing china reported sharp rise number people infected new coronavirus monday including first case capital. outbreak coincides...,Environment 
"China confirms 139 new cases of pneumonia over weekend, virus spreads to new cities","SHANGHAI: An outbreak of coronavirus in China is spreading to more cities, Chinese authorities reported on Monday, with 139 new cases found over the weekend, including...",202020.0,china confirms new case pneumonia weekend virus spread new city shanghai outbreak coronavirus china spreading city chinese authority reported monday new case found weekend including...,Environment 
TB patients continue to face medication barrier,"Kathmandu, January 18 

TB patients continue to experience barriers in access, diagnosis and completion of treatment.

Researchers said barriers to access health...",192020.0,tb patient continue face medication barrier kathmandu january tb patient continue experience barrier access diagnosis completion treatment. researcher said barrier access health...,Environment 
China reports new Wuhan virus cases ahead of key holiday,BEIJING: Chinese health authorities said on Saturday they had discovered four more cases of pneumonia following an outbreak of what is believed to be a new coronavirus...,182020.0,china report new wuhan virus case ahead key holiday beijing chinese health authority said saturday discovered four case pneumonia following outbreak believed new coronavirus...,Environment 
3 African countries trying out 1st malaria vaccine in babies,"TOMALI, MALAWI: A pinch in the leg, a squeal and a trickle of tears. One baby after another in Malawi is getting the first and only vaccine against malaria, one of...",162020.0,african country trying st malaria vaccine baby tomali malawi pinch leg squeal trickle tears. one baby another malawi getting first vaccine malaria one of...,Environment 
US warns citizens in China against pneumonia outbreak,"BEIJING: The US State Department warned Americans in China about an outbreak of pneumonia in the central city of Wuhan believed to be caused by a new strain of coronavirus,...",152020.0,u warns citizen china pneumonia outbreak beijing u state department warned american china outbreak pneumonia central city wuhan believed caused new strain coronavirus ...,Environment 
China pneumonia outbreak not spreading at present: WHO,LONDON/BEIJING: An outbreak of pneumonia that has killed one person in China and infected 40 others appears to be linked to a single seafood market in the central city...,132020.0,china pneumonia outbreak spreading present london beijing outbreak pneumonia killed one person china infected others appears linked single seafood market central city...,Environment 
China pneumonia outbreak may be linked to new type of virus: WHO,LONDON:Â A cluster of more than 50 pneumonia cases in the central Chinese city of Wuhan may be due to a newly emerging member of the family of viruses that...,92020.0,china pneumonia outbreak may linked new type virus london cluster pneumonia case central chinese city wuhan may due newly emerging member family virus that...,Environment 
Cervical cancer in women preventable,"Kathmandu, January 7

At least nine women were diagnosed with cervical cancer in a week at Bhaktapur Cancer Hospital.

According to Bhaktapur Cancer Hospital, cervical...",82020.0,cervical cancer woman preventable kathmandu january least nine woman diagnosed cervical cancer week bhaktapur cancer hospital. according bhaktapur cancer hospital cervical...,Environment 
Local authorities: Mysterious illness in China is not SARS,"BEIJING: The mysterious respiratory illness that has infected dozens of people in a central Chinese city is not SARS, local authorities said Sunday.

The 2002-2003 SARS...",62020.0,local authority mysterious illness china sars beijing mysterious respiratory illness infected dozen people central chinese city sars local authority said sunday. sars...,Environment 
Physical activity linked to sperm quality,"Healthy young men who exercise regularly may have better quality semen than their sedentary peers, a study of sperm donors suggests.
Even though being...",22020.0,physical activity linked sperm quality healthy young men exercise regularly may better quality semen sedentary peer study sperm donor suggests. even though being...,Environment 
"China has pain pill addicts too, but no one's counting them","SHANGHAI: Wu Yi was supposed to die. At age 26, his cancer was spreading.

His doctor gave him five years to live and a prescription for OxyContin.

Six years later, he...",312019.0,china pain pill addict one counting shanghai wu yi supposed die. age cancer spreading. doctor gave five year live prescription oxycontin. six year later he...,Environment 
Chinese court sentences 'gene-editing' scientist to three years in prison,"BEIJING: A Chinese court sentenced the scientist who created the world's first ""gene-edited"" babies to three years in prison on Monday, according to the official Xinhua...",302019.0,chinese court sentence gene editing scientist three year prison beijing chinese court sentenced scientist created world first gene edited baby three year prison monday according official xinhua...,Environment 
Samoa ends measles state of emergency as infection rate slows,MELBOURNE: The South Pacific island nation of Samoa has lifted a six week-state of emergency after the infection rate from a measles outbreak that has swept the country...,292019.0,samoa end measles state emergency infection rate slows melbourne south pacific island nation samoa lifted six week state emergency infection rate measles outbreak swept country...,Environment 
California jails use kinder approach to solitary confinement,"SACRAMENTO, CALIFORNIA: An inmate in solitary confinement at a California jail was refusing to leave his cell. The jailers' usual response: Send an ""extraction team"" of...",272019.0,california jail use kinder approach solitary confinement sacramento california inmate solitary confinement california jail refusing leave cell. jailer usual response send extraction team of...,Environment 
Merck says Ebola vaccine to be available at lowest access price for poor nations,Merck & Co said on Friday it expects to make licensed doses of its recently approvedÂ EbolaÂ vaccine available in the third quarter of 2020 and price the...,242019.0,merck say ebola vaccine available lowest access price poor nation merck co said friday expects make licensed dos recently approved ebola vaccine available third quarter price the...,Environment 
"New autism guidelines focus in early diagnosis, treatment",CHICAGO: The American Academy of Pediatrics (AAP) on Monday issued its first new autism treatment guidelines in 12 years aimed at helping doctors identify at-risk...,162019.0,new autism guideline focus early diagnosis treatment chicago american academy pediatrics aap monday issued first new autism treatment guideline year aimed helping doctor identify risk...,Environment 
"Samoa extends measles state of emergency, NZ to fund Pacific vaccination campaign","MELBOURNE: The South Pacific island nation of Samoa on Saturday extended a state of emergency due to a measles outbreak which has killed 72 people, mostly infants, as New...",142019.0,samoa extends measles state emergency nz fund pacific vaccination campaign melbourne south pacific island nation samoa saturday extended state emergency due measles outbreak killed people mostly infant new...,Environment 
EDCD prepares national guidelines for snakebite management,"Kathmandu, December 11

Epidemiology and Disease Control Division under the Department of Health Services has come up with national guideline for snakebite management in...",122019.0,edcd prepares national guideline snakebite management kathmandu december epidemiology disease control division department health service come national guideline snakebite management in...,Environment 
Brick kiln workers’ health at risk,"Exposure to dust particles, smoke, carbondioxide has made them susceptible
Kathmandu, December 7 

A recent research conducted on 20 brick kilns of Kathmandu, Bhaktapur...",82019.0,brick kiln worker health risk exposure dust particle smoke carbondioxide made susceptible kathmandu december recent research conducted brick kiln kathmandu bhaktapur...,Environment 
Samoa says almost 90% of people vaccinated against measles after deadly outbreak,MELBOURNE: Samoa said on Saturday nearly 90% of eligible people had been vaccinated against measles as it lifted a two-day curfew imposed amid an outbreak that has killed...,72019.0,samoa say almost people vaccinated measles deadly outbreak melbourne samoa said saturday nearly eligible people vaccinated measles lifted two day curfew imposed amid outbreak killed...,Environment 
Malaria cases decline in WHO South-East Asia Region; WHO says efforts must continue as risks persist,"KATHMANDU: Malaria is on a steep decline in the WHO South-East Asia Region, as per the World Malaria Report published by the World Health Organisation (WHO) on...",52019.0,malaria case decline south east asia region say effort must continue risk persist kathmandu malaria steep decline south east asia region per world malaria report published world health organisation on...,Environment 
"Drug can curb dementia’s delusions, researchers find",SAN DIEGO: A drug that curbs delusions in Parkinson's patients did the same for people with Alzheimer's disease and other forms of dementia in a study that was stopped...,52019.0,drug curb dementia delusion researcher find san diego drug curb delusion parkinson patient people alzheimer disease form dementia study stopped...,Environment 
"Samoa measles cases, deaths more than double over past week","MELBOURNE: The number of suspected cases of measles on the Pacific island of Samoa has more than doubled over the past week to 3,530 and deaths related to the outbreak...",12019.0,samoa measles case death double past week melbourne number suspected case measles pacific island samoa doubled past week death related outbreak...,Environment 
MRIs of dense breasts find more cancer but also false alarms,Giving women with very dense breasts an MRI scan in addition to a mammogram led to fewer missed cancers but also to a lot of false alarms and treatments that might not have...,282019.0,mri dense breast find cancer also false alarm giving woman dense breast mri scan addition mammogram led fewer missed cancer also lot false alarm treatment might have...,Environment 
Samoa measles epidemic worsens with 24 children now dead,"WELLINGTON, NEW ZEALAND: Authorities said Monday that a measles epidemic sweeping through Samoa continues to worsen with the death toll rising to 25, all but one of the...",252019.0,samoa measles epidemic worsens child dead wellington new zealand authority said monday measles epidemic sweeping samoa continues worsen death toll rising one the...,Environment 
"Samoa measles outbreak kills 20, mostly children","MELBOURNE: Deaths related to measles, mostly among small children, have more than tripled to 20 in the past week on the Pacific island of Samoa, the government has said...",232019.0,samoa measles outbreak kill mostly child melbourne death related measles mostly among small child tripled past week pacific island samoa government said...,Environment 
Surgeons gather in Kathmandu as spine symposium kicks off,"Kathmandu, November 22

Spine surgeons today stressed on maintaining healthy spine to live healthy life.

Spine surgeons from various countries, who have gathered here...",232019.0,surgeon gather kathmandu spine symposium kick kathmandu november spine surgeon today stressed maintaining healthy spine live healthy life. spine surgeon various country gathered here...,Environment 
Bacteria-infected mosquitoes take bite out of deadly dengue,"WASHINGTON: They still bite, but new research shows lab-grown mosquitoes are fighting dangerous dengue fever that they normally would spread.

Dengue infections appear to...",222019.0,bacteria infected mosquito take bite deadly dengue washington still bite new research show lab grown mosquito fighting dangerous dengue fever normally would spread. dengue infection appear to...,Environment 
Suspected norovirus outbreak closes 46 Colorado schools,"GRAND JUNCTION: Thousands of students in Colorado were out of school Thursday because of a suspected outbreak of norovirus.




All 46 schools in the district...",222019.0,suspected norovirus outbreak close colorado school grand junction thousand student colorado school thursday suspected outbreak norovirus. school district...,Environment 
Omega-3 oils boost attention as much as ADHD drugs in some children,"LONDON: Omega-3 fish oil supplements can improve attention in children with attention deficit hyperactivity disorder (ADHD) just as much as drug treatments, but only in...",202019.0,omega oil boost attention much adhd drug child london omega fish oil supplement improve attention child attention deficit hyperactivity disorder adhd much drug treatment in...,Environment 
Big study casts doubt on need for many heart procedures,PHILADELPHIA: People with severe but stable heart disease from clogged arteries may have less chest pain if they get a procedure to improve blood flow rather than just...,172019.0,big study cast doubt need many heart procedure philadelphia people severe stable heart disease clogged artery may le chest pain get procedure improve blood flow rather just...,Environment 
Timely treatment a must for diabetic eye disease,"Kathmandu, November 15

Tilganga Institute of Ophthalmology has warned that untimely treatment of diabetic eye disease could potentially cause severe vision...",162019.0,timely treatment must diabetic eye disease kathmandu november tilganga institute ophthalmology warned untimely treatment diabetic eye disease could potentially cause severe vision...,Environment 
"Big, fast cull in SKorea over swine fever raises safety concerns","SEOUL: An extensive, rapid slaughter of hogs to control an outbreak of African swine fever has sparked concern over whether South Korea is prepared to dispose of the...",142019.0,big fast cull skorea swine fever raise safety concern seoul extensive rapid slaughter hog control outbreak african swine fever sparked concern whether south korea prepared dispose the...,Environment 
"Family’s role crucial in combating the disease, says WHO","Kathmandu, November 13 

World Health Organisation has suggested families to empower and strengthen primary health care to tackle rising cases of diabetes.

Issuing a...",142019.0,family role crucial combating disease say kathmandu november world health organisation suggested family empower strengthen primary health care tackle rising case diabetes. issuing a...,Environment 
‘Unhealthy lifestyle fuels diabetes prevalence’,"Kathmandu, November 13 

Around 60 per cent of patients who visited endocrine department at Bir Hospital were diagnosed with diabetes.

Of the 250-odd patients, who...",142019.0,unhealthy lifestyle fuel diabetes prevalence kathmandu november around per cent patient visited endocrine department bir hospital diagnosed diabetes. odd patient who...,Environment 
Warrior pose: Sierra Leone's soldiers heal trauma with yoga,"FREETOWN: Sergeant Felixon Musa stands tall, arms raised in front of a group of 100 Sierra Leonean soldiers, taking them through a yoga routine he thinks is as...",52019.0,warrior pose sierra leone soldier heal trauma yoga freetown sergeant felixon musa stand tall arm raised front group sierra leonean soldier taking yoga routine think as...,Environment 
Investigation: Lead in some Canadian water worse than Flint,"MONTREAL: Hundreds of thousands of Canadians have been unwittingly exposed to high levels of lead in their drinking water, with contamination in several cities consistently...",42019.0,investigation lead canadian water worse flint montreal hundred thousand canadian unwittingly exposed high level lead drinking water contamination several city consistently...,Environment 
"Biogen, Eisai revive plans for Alzheimer's drug, surprising market","Partners say they will seek FDA approval for aducanumab
 	A new analysis of trials gives a glimmer of hope
 	FDA approval not guaranteed - analyst

Biogen Inc...",232019.0,biogen eisai revive plan alzheimer drug surprising market partner say seek fda approval aducanumab new analysis trial give glimmer hope fda approval guaranteed analyst biogen inc...,Environment 
India's HIV-positive trans people find 'new strength' in technology,"NEW DELHI: Shoved, cursed and ridiculed, Nisha's hospital visits were always stressful as a transgender woman and got worse after she was diagnosed as HIV-positive.

But...",152019.0,india hiv positive trans people find new strength technology new delhi shoved cursed ridiculed nisha hospital visit always stressful transgender woman got worse diagnosed hiv positive. but...,Environment 
How risky is eating red meat? New papers provoke controversy,"NEW YORK: Eating red meat is linked to cancer and heart disease, but are the risks big enough to give up burgers and steak?

A team of international researchers says...",12019.0,risky eating red meat new paper provoke controversy new york eating red meat linked cancer heart disease risk big enough give burger steak team international researcher says...,Environment 
