headline,body,time_published,Text,category
"More liquidity pressure next month, says Guv Adhikari",Nepal Rastra Bank Governor Maha Prasad Adhikari has said that the banks and financial institutions will face more liquidity crunch in the month of Poush (mid-December to mid-January).,152022.0,liquidity pressure next month say guv adhikari nepal rastra bank governor maha prasad adhikari said bank financial institution face liquidity crunch month poush mid december mid january .,Business
"Govt., private sector should come together to resolve economic problems: FM Sharma",Finance Minister Janardan Sharma has said the government was committed to resolve problems seen in the country's economy.,142022.0,govt. private sector come together resolve economic problem fm sharma finance minister janardan sharma said government committed resolve problem seen country economy.,Business
TCL Google TV,"Omdia-certified top Android TV brand TCL has introduced Google TV in Nepal. Google TV is a state-of-the-art user interface/ OS, which helps users to operate TV in an easy and hassle-free manner.",142022.0,tcl google tv omdia certified top android tv brand tcl introduced google tv nepal. google tv state art user interface o help user operate tv easy hassle free manner.,Business
NSBL gets new chair,"The 493rd meeting of the board of directors of Nepal SBI Bank Ltd (NSBL) held on Monday unanimously elected Jayati Bansal, director representing State Bank of India to the post of chairperson of the board of directors of Nepal SBI Bank Ltd.",142022.0,nsbl get new chair rd meeting board director nepal sbi bank ltd nsbl held monday unanimously elected jayati bansal director representing state bank india post chairperson board director nepal sbi bank ltd.,Business
NBA decides to hold interest rates on deposits,Commercial banks have decided not to revise interest rates for deposits from to mid-December to mid-January.,142022.0,nba decides hold interest rate deposit commercial bank decided revise interest rate deposit mid december mid january.,Business
Gold price decreases Rs 200 per tola,"Gold price has decreased Rs 200 per tola to trade at Rs 100,000 per tola.",132022.0,gold price decrease r per tola gold price decreased r per tola trade r per tola.,Business
Hyundai EV camp,"Laxmi Intercontinental Pvt Ltd, the authorised distributor of Hyundai in Nepal, has announced a five-day-long Hyundai EV High Voltage Battery Check-Up Camp for its EV customers from December 12 to 16 under its ‘Be (v) the Change’ Campaign.",132022.0,hyundai ev camp laxmi intercontinental pvt ltd authorised distributor hyundai nepal announced five day long hyundai ev high voltage battery check camp ev customer december v change campaign.,Business
EBL's 28th AGM held,The 28th annual general meeting of Everest Bank Ltd (EBL) was held on Monday with presentation and approval of financial statements of the fiscal year 2021-22.,132022.0,ebl th agm held th annual general meeting everest bank ltd ebl held monday presentation approval financial statement fiscal year .,Business
NEA to build transmission and distribution network for reliable power supply in Banke,The Nepal Electricity Authority (NEA) is set to construct a network of transmission and distribution system infrastructure to make electricity supply efficient and reliable in Banke’s Nepalgunj and Kohalpur areas.,132022.0,nea build transmission distribution network reliable power supply banke nepal electricity authority nea set construct network transmission distribution system infrastructure make electricity supply efficient reliable banke nepalgunj kohalpur areas.,Business
"SBL, KMC ink deal",Siddhartha Bank Ltd (SBL) and Sinamangal-based Kathmandu Medical College (KMC) have signed an agreement to provide discount on the services provided by KMC to the bank’s customers.,122022.0,sbl kmc ink deal siddhartha bank ltd sbl sinamangal based kathmandu medical college kmc signed agreement provide discount service provided kmc bank customers.,Business
HBL-NCHL pact,Himalayan Bank Ltd (HBL) has enabled acceptance of QRbased payments at SalesBerry Department Store through NEPALPAY QR which is promoted by Nepal Clearing House Ltd (NCHL).,122022.0,hbl nchl pact himalayan bank ltd hbl enabled acceptance qrbased payment salesberry department store nepalpay qr promoted nepal clearing house ltd nchl .,Business
Daraz 12.12 sale,"Following the massive success of this year’s 11.11, Nepal’s leading online marketplace, Daraz, has announced its final campaign of the year — Daraz 12.12.",122022.0,daraz . sale following massive success year . nepal leading online marketplace daraz announced final campaign year daraz ..,Business
36th AGM of SCBNL,"The 36th annual general meeting of Standard Chartered Bank Nepal Ltd (SCBNL), chaired by Zarin Daruwala, chairperson of the bank, was successfully held here on Sunday.",122022.0,th agm scbnl th annual general meeting standard chartered bank nepal ltd scbnl chaired zarin daruwala chairperson bank successfully held sunday.,Business
NRB to auction treasury bills worth Rs 13bn today,Nepal Rastra Bank (NRB) is set to issue treasury bills worth Rs 13 billion on Monday.,122022.0,nrb auction treasury bill worth r bn today nepal rastra bank nrb set issue treasury bill worth r billion monday.,Business
"Gold price traded at Rs 100,500 per tola","Gold price has increased Rs 200 per tola to trade at Rs 100,500 per tola today.",112022.0,gold price traded r per tola gold price increased r per tola trade r per tola today.,Business
Gold and silver prices increase,The price of precious metals increased in the trading week between December 4 and 9.,112022.0,gold silver price increase price precious metal increased trading week december .,Business
Persistent liquidity crisis dents share market recovery,"The Nepal Stock Exchange (Nepse) index fell by 43.78 points or 2.23 per cent to retreat below 1,920 points in the trading week between December 4 and 7.",112022.0,persistent liquidity crisis dent share market recovery nepal stock exchange nepse index fell . point . per cent retreat point trading week december .,Business
Experts discuss renewable and sustainable energy development,"Renewable and Sustainable Energy Laboratory (RSEL), Kathmandu University recently organised a two-day international workshop on ‘Research/Problem Based Education for Renewable and Sustainable Energy Development’, in collaboration with the University of South-Eastern Norway (USN), University of Sri Jayewardenepura (USJ), Sri Lanka, and Shahjalal University of Science and Technology (SUST), Bangladesh.",102022.0,expert discus renewable sustainable energy development renewable sustainable energy laboratory rsel kathmandu university recently organised two day international workshop research problem based education renewable sustainable energy development collaboration university south eastern norway usn university sri jayewardenepura usj sri lanka shahjalal university science technology sust bangladesh.,Business
Domestic products for self-reliant economy: Prez,"President Bidhya Devi Bhandari has emphasised the need to increase domestic products to ensure self-reliant economy. Time has come to promote production within country to reduce trade loss, she argued.",102022.0,domestic product self reliant economy prez president bidhya devi bhandari emphasised need increase domestic product ensure self reliant economy. time come promote production within country reduce trade loss argued.,Business
BYD-Nabil pact,"Cimex Inc Pvt Ltd, the authorised distributor of BYD Auto Industry Co Ltd in Nepal, and Nabil Bank signed a memorandum of understanding (MoU) on Wednesday to collaborate for EV financing of BYD vehicles. Nabil Bank will provide up to 80 per cent bank financing on BYD electric vehicles, as per a press release.",92022.0,byd nabil pact cimex inc pvt ltd authorised distributor byd auto industry co ltd nepal nabil bank signed memorandum understanding mou wednesday collaborate ev financing byd vehicles. nabil bank provide per cent bank financing byd electric vehicle per press release.,Business
V-Bon dealers' meet,"The nationwide dealers’ meet of V-Bon chairs was held here under the name ‘V-Bon You, Me and the Waves 2022’.",92022.0,v bon dealer meet nationwide dealer meet v bon chair held name v bon wave .,Business
"Gold price crosses Rs 100,000 per tola","Gold price has been fixed at Rs 100,300 per tola, an increment of Rs 600 per tola as compared to the previous trading day.",92022.0,gold price cross r per tola gold price fixed r per tola increment r per tola compared previous trading day.,Business
Roadmap for IPO agreement signed between NIBL Ace Capital and Himal Waterpark,"NIBL Ace Capital Ltd has signed roadmap for an IPO agreement under its corporate advisory service with Himal Waterpark and Village Hotel Pvt Ltd (Clarks Resort, Birgunj).",92022.0,roadmap ipo agreement signed nibl ace capital himal waterpark nibl ace capital ltd signed roadmap ipo agreement corporate advisory service himal waterpark village hotel pvt ltd clark resort birgunj .,Business
'Private sector should be involved in productive activities',Finance Minister Janardan Sharma has emphasised that private sector should be involved in productive activities rather than engage in protests.,92022.0,private sector involved productive activity finance minister janardan sharma emphasised private sector involved productive activity rather engage protests.,Business
DFC invests in agriculture and boosts small businesses in Nepal,US International Development Finance Corporation (DFC) Vice-President for Development Credit Jim Polan met with Laxmi Bank and other businesses supporting sustainable agriculture and food security in Nepal this week.,92022.0,dfc invests agriculture boost small business nepal u international development finance corporation dfc vice president development credit jim polan met laxmi bank business supporting sustainable agriculture food security nepal week.,Business
NOC's decision to maintain fuel prices draws ire,"Consumer rights activists and other stakeholders have slammed the decision of the Nepal Oil Corporation to maintain fuel prices in the domestic market citing huge outstanding dues to the government and the Indian Oil Corporation, despite making a gross profit and oil prices falling to their lowest level this year.",92022.0,noc decision maintain fuel price draw ire consumer right activist stakeholder slammed decision nepal oil corporation maintain fuel price domestic market citing huge outstanding due government indian oil corporation despite making gross profit oil price falling lowest level year.,Business
Gold price increases by Rs 400 per tola,"The price of yellow metal increased by Rs 400 per tola (11.66 grams) today in compared to the previous day to be traded at Rs 99,700.",82022.0,gold price increase r per tola price yellow metal increased r per tola . gram today compared previous day traded r .,Business
Call for implementing support price for paddy,The concerned authorities have put forward a seven-point demand with the government demanding the implementation of the support price for paddy and the smooth supply of fertilisers.,82022.0,call implementing support price paddy concerned authority put forward seven point demand government demanding implementation support price paddy smooth supply fertilisers.,Business
Sanima mobile banking campaign,"Sanima Bank is celebrating its 18th anniversary on December 7. On this occasion, Sanima Bank has announced mobile banking campaign in association with F1Soft, as per a media release.",72022.0,sanima mobile banking campaign sanima bank celebrating th anniversary december . occasion sanima bank announced mobile banking campaign association fsoft per medium release.,Business
Rs 93m collected from issuing climbing permits,"The Department of Tourism (DoT) has collected more than Rs 93 million from issuing 1,441 climbing permits as of November-end.",72022.0,r collected issuing climbing permit department tourism dot collected r million issuing climbing permit november end.,Business
7th NSBIMB AGM,The seventh annual general meeting of the shareholders of Nepal SBI Merchant Banking Ltd was held here on Monday.,62022.0,th nsbimb agm seventh annual general meeting shareholder nepal sbi merchant banking ltd held monday.,Business
New Benelli outlet,"KTM International Trading Pvt Ltd, the sole authorised distributor of Benelli motorcycles, has announced the opening of its new exclusive showroom and service centre in Nayabazaar, Pokhara.",62022.0,new benelli outlet ktm international trading pvt ltd sole authorised distributor benelli motorcycle announced opening new exclusive showroom service centre nayabazaar pokhara.,Business
NIBL Ace Capital Ltd to invest in Sastodeal,"NIBL Ace Capital Ltd, a leading investment bank in Nepal, today announced that Shivanth Bahadur Pandé, chief executive officer of NIBL Ace, and Amun Thapa, founder of Sastodeal, have signed a definitive investment agreement.",62022.0,nibl ace capital ltd invest sastodeal nibl ace capital ltd leading investment bank nepal today announced shivanth bahadur pand chief executive officer nibl ace amun thapa founder sastodeal signed definitive investment agreement.,Business
NLICL's 34th AGM,"National Life Insurance Company Ltd (NLICL) has successfully concluded its 34th annual general meeting for the fiscal year 2020-21 under the leadership of its Chairperson Prema Singh, endorsing 15 per cent bonus shares and cash dividend worth Rs 31.80 million for taxation purpose, as per a press release.",62022.0,nlicl th agm national life insurance company ltd nlicl successfully concluded th annual general meeting fiscal year leadership chairperson prema singh endorsing per cent bonus share cash dividend worth r . million taxation purpose per press release.,Business
IMF and CBFIN discuss overall economic challenges,"Teresa Daban Sanchez, resident representative for the International Monetary Fund (IMF) Nepal office, said that IMF works with the government on the macro management of the economy and provides policy recommendations to the government on macroeconomic stability.",62022.0,imf cbfin discus overall economic challenge teresa daban sanchez resident representative international monetary fund imf nepal office said imf work government macro management economy provides policy recommendation government macroeconomic stability.,Business
AmCham Nepal AGM,The American Chamber of Commerce Nepal (AmCham) has held its first annual general meeting (AGM) here.,52022.0,amcham nepal agm american chamber commerce nepal amcham held first annual general meeting agm here.,Business
Sanima education loan verification,"Sanima Bank has introduced education loan offer letter with imbedded quick response (QR) code, which is the first-of-its-kind in Nepal.",52022.0,sanima education loan verification sanima bank introduced education loan offer letter imbedded quick response qr code first kind nepal.,Business
'It's time for Nepal to switch to EV and decrease reliance on oil',"Omega Seiki Mobility (OSM), a part of the Anglian Omega Network, in partnership with MAW Vriddhi Commercial Vehicle Pvt Ltd has introduced two electric three-wheeler vehicles including the Stream and Rage plus for passenger and cargo segments, respectively, in Nepal.",52022.0,time nepal switch ev decrease reliance oil omega seiki mobility osm part anglian omega network partnership maw vriddhi commercial vehicle pvt ltd introduced two electric three wheeler vehicle including stream rage plus passenger cargo segment respectively nepal.,Business
IME to become Nepal's first public remittance company,"The 22nd general meeting of IME has been completed by passing the proposal to take the company public. With this, IME will now become the first public remittance company of the country.",52022.0,ime become nepal first public remittance company nd general meeting ime completed passing proposal take company public. ime become first public remittance company country.,Business
"30,000 metric tonnes of chemical fertilisers to arrive by end of month","The Ministry of Agriculture, Livestock and Development (MoALD) has stated that the 30,000 metric tonnes of chemical fertilisers will be imported within the last week of December.",52022.0,metric tonne chemical fertiliser arrive end month ministry agriculture livestock development moald stated metric tonne chemical fertiliser imported within last week december.,Business
"Gold, silver prices increase on weaker greenback","The price of precious metals increased in the trading week between November 27 and December 2. In the domestic market, gold price increased by Rs 1,300 per tola, while silver price increased by Rs 50 a tola during the review week.",42022.0,gold silver price increase weaker greenback price precious metal increased trading week november december . domestic market gold price increased r per tola silver price increased r tola review week.,Business
NMA appoints three new members,Nepal Mountaineering Association (NMA) has nominated three new members to its executive board.,42022.0,nma appoints three new member nepal mountaineering association nma nominated three new member executive board.,Business
"Nepse bounces back above 1,960-point threshold","The Nepal Stock Exchange (Nepse) index gained 27.51 points or 1.42 per cent to above the psychological threshold of 1,960 points between November 27 and December 1.",42022.0,nepse bounce back point threshold nepal stock exchange nepse index gained . point . per cent psychological threshold point november december .,Business
Tourism recovery at 55.76 per cent compared to pre-pandemic levels,"As many as 72,653 tourists visited the country in November this year compared to the arrival of 130,302 tourists in November of 2019, according to the data unveiled by the Nepal Tourism Board. Nepal’s tourism industry has recovered by 55.76 per cent compared to 2019, the data shows.",22022.0,tourism recovery . per cent compared pre pandemic level many tourist visited country november year compared arrival tourist november according data unveiled nepal tourism board. nepal tourism industry recovered . per cent compared data shows.,Business
NEA's first quarter profit at Rs 8.5 billion,Nepal Electricity Authority (NEA) has made a profit of Rs 8.5 billion in the first three months of the current fiscal year 2022-23.,22022.0,nea first quarter profit r . billion nepal electricity authority nea made profit r . billion first three month current fiscal year .,Business
Country's economy pursuing improvement: Governor Adhikari,Governor of the Nepal Rastra Bank Maha Prasad Adhikari has said the country's economy had been on the path to improvement.,12022.0,country economy pursuing improvement governor adhikari governor nepal rastra bank maha prasad adhikari said country economy path improvement.,Business
NEA three month's profit surpasses Rs 8 billion,"The Nepal Electricity Authority (NEA) has in the first three months of the current fiscal year, 2022/23 secured a profit of Rs 8.5 billion.",12022.0,nea three month profit surpasses r billion nepal electricity authority nea first three month current fiscal year secured profit r . billion.,Business
Economy not in crisis: Minister Sharma,"Finance Minister Janardan Sharma has said the country experiences no economic crisis, but still, it continues to deal with some challenges in the relevant sector.",12022.0,economy crisis minister sharma finance minister janardan sharma said country experience economic crisis still continues deal challenge relevant sector.,Business
NRB to invest over Rs 1.53 billion in fixed deposits,The Nepal Rastra Bank (NRB) has announced it will invest over Rs 1.53 billion in fixed deposits of banks and financial institutions (BFIs).,12022.0,nrb invest r . billion fixed deposit nepal rastra bank nrb announced invest r . billion fixed deposit bank financial institution bfis .,Business
"BYD's three millionth NEV rolls offzz","On November 16, the roll-off production line ceremony of BYD’s three millionth new energy vehicle (NEV) was held at BYD’s global headquarters",12022.0,byd three millionth nev roll zz november roll production line ceremony byd three millionth new energy vehicle nev held byd global headquarters,Business
Realme winners,"Realme, the most trusted technology brand, has announced the winners of ‘Utsav ko Bahar, Harek Din Upahar’ campaign.",302022.0,realme winner realme trusted technology brand announced winner utsav ko bahar harek din upahar campaign.,Business
LIPL-Nabil MoU,"Laxmi Intercontinental Pvt Ltd (LIPL), the sole authorised distributor of Hyundai vehicles in Nepal, has signed an agreement with Nabil Bank Ltd to expand financing options for its electric vehicles (EVs) and internal combustion engines (ICEs) vehicles.",302022.0,lipl nabil mou laxmi intercontinental pvt ltd lipl sole authorised distributor hyundai vehicle nepal signed agreement nabil bank ltd expand financing option electric vehicle ev internal combustion engine ice vehicles.,Business
'Unable to address current economic downturn',Federation of Nepalese Chambers of Commerce and Industry (FNCCI) — the largest private sector umbrella organisation — has said the recently unveiled first quarter review of the Monetary Policy for fiscal year 2022- 23 by the Nepal Rastra Bank is unable to address current economic downturn.,302022.0,unable address current economic downturn federation nepalese chamber commerce industry fncci largest private sector umbrella organisation said recently unveiled first quarter review monetary policy fiscal year nepal rastra bank unable address current economic downturn.,Business
EBL signs agreement,Everest Bank Ltd (EBL) has inked an agreement with SmartChoice Technologies Ltd (SCT) to bring Smart QR into operation targeting customers making digital transactions.,292022.0,ebl sign agreement everest bank ltd ebl inked agreement smartchoice technology ltd sct bring smart qr operation targeting customer making digital transactions.,Business
NSBL inks MoU,"Nepal SBI Bank Ltd (NSBL) has signed a memorandum of understanding (MoU) with Tiger One Pvt Ltd (Tiger Palace Resort), Tilottama-13, Rupandehi to offer discount on various services provided by the resort.Nepal SBI Bank Ltd (NSBL) has signed a memorandum of understanding (MoU) with Tiger One Pvt Ltd (Tiger Palace Resort), Tilottama-13, Rupandehi to offer discount on various services provided by the resort.",292022.0,nsbl ink mou nepal sbi bank ltd nsbl signed memorandum understanding mou tiger one pvt ltd tiger palace resort tilottama rupandehi offer discount various service provided resort.nepal sbi bank ltd nsbl signed memorandum understanding mou tiger one pvt ltd tiger palace resort tilottama rupandehi offer discount various service provided resort.,Business
NEA constructing transmission network in Madhes Province,"In order to increase the domestic consumption of electricity produced in the country, the Nepal Electricity Authority (NEA) is going to set up a transmission operation in the districts of Madhesh province that can support consumption of about 4,000 megawatts of power.",292022.0,nea constructing transmission network madhes province order increase domestic consumption electricity produced country nepal electricity authority nea going set transmission operation district madhesh province support consumption megawatt power.,Business
EU team to visit Nepal for on-site assessment,The European Commission has announced plans to conduct an on-site assessment visit to Nepal with the assistance of the European Union Aviation Safety Agency (EASA) and the support of member states in coming months.,292022.0,eu team visit nepal site assessment european commission announced plan conduct site assessment visit nepal assistance european union aviation safety agency easa support member state coming months.,Business
TVS AOG ride held,"Jagadamba Motors, the sole authorised distributor of TVS scooters and motorcycles for Nepal, has successfully completed AOG (Apache Owners’ Group) ride from Birtamode to Kanya",282022.0,tv aog ride held jagadamba motor sole authorised distributor tv scooter motorcycle nepal successfully completed aog apache owner group ride birtamode kanya,Business
Sanima's new service,Sanima Bank has launched online portal to apply for loan against fixed deposit (FD) for its valued customers.,282022.0,sanima new service sanima bank launched online portal apply loan fixed deposit fd valued customers.,Business
Hyundai's winners,"Laxmi Intercontinental Pvt Ltd, the authorised distributor of Hyundai in Nepal, announced the winner of its ‘Road to FIFA World Cup 2022 Finals’ campaign.",282022.0,hyundai winner laxmi intercontinental pvt ltd authorised distributor hyundai nepal announced winner road fifa world cup final campaign.,Business
NIA issues licences to seven micro life-insurance companies,Nepal Insurance Authority (NIA) has issued licences for micro insurance business to seven companies.,282022.0,nia issue licence seven micro life insurance company nepal insurance authority nia issued licence micro insurance business seven companies.,Business
Samsung's new offer,"Samsung, Nepal’s most trusted consumer electronics brand, has launched the ‘Experience the excitement’ offer this football season.",282022.0,samsung new offer samsung nepal trusted consumer electronics brand launched experience excitement offer football season.,Business
NIBL Ace invests in HMDL to ensure affordable healthcare in Nepal,"NIBL Ace Capital Ltd, a leading investment bank in Nepal, today announced that Shivanth Bahadur Pandé, chief executive officer of NIBL Ace and Abhishek Dugar, vice chairman and CEO of H Medical & Diagnostic Pvt Ltd (HMDL), a division of Dugar Healthcare, have signed a definitive investment agreement.",282022.0,nibl ace invests hmdl ensure affordable healthcare nepal nibl ace capital ltd leading investment bank nepal today announced shivanth bahadur pand chief executive officer nibl ace abhishek dugar vice chairman ceo h medical diagnostic pvt ltd hmdl division dugar healthcare signed definitive investment agreement.,Business
NRB reduces interest rate spread,Nepal Rastra Bank (NRB) has reduced the interest rate spread (difference between interest rates between loan and deposit) of banking and financial institutions (BFIs).,282022.0,nrb reduces interest rate spread nepal rastra bank nrb reduced interest rate spread difference interest rate loan deposit banking financial institution bfis .,Business
"Gold, silver prices increase","The price of precious metals increased in the trading week between November 21 and November 26. In the domestic market, gold price increased by Rs 300 per tola, while silver price increased by Rs 30 a tola during the review week.",272022.0,gold silver price increase price precious metal increased trading week november november . domestic market gold price increased r per tola silver price increased r tola review week.,Business
Persistent liquidity crunch affects share market growth,"The Nepal Stock Exchange (Nepse) index fell by 3.28 points or 0.17 per cent to 1,933.55 between November 20 and 24. The market was open for only three days in the review week due to elections and was southward bound in first two trading days.",272022.0,persistent liquidity crunch affect share market growth nepal stock exchange nepse index fell . point . per cent . november . market open three day review week due election southward bound first two trading days.,Business
Domestic airlines remain on EU's updated air safety list,"Shattering the dreams of Nepali airline operators hoping to take to the European skies in the near future, the domestic air carriers have not been removed from the European Commission (EC)’s updated EU Air Safety List (ASL) that was unveiled today.",252022.0,domestic airline remain eu updated air safety list shattering dream nepali airline operator hoping take european sky near future domestic air carrier removed european commission ec updated eu air safety list asl unveiled today.,Business
India's wheat export ban weighs on Nepali industries,Flour traders have expressed concerns over their stocks running out before the end of the year as India continues to halt wheat exports to Nepal.,252022.0,india wheat export ban weighs nepali industry flour trader expressed concern stock running end year india continues halt wheat export nepal.,Business
Country's exports plunge by 33.30pc,The government’s decision to give continuity to the ban on import of certain non-essential items limited the country’s trade deficit to Rs 477.92 billion in the first four months (mid-July to mid-November) of the current fiscal year 2022-23.,252022.0,country export plunge .pc government decision give continuity ban import certain non essential item limited country trade deficit r . billion first four month mid july mid november current fiscal year .,Business
EcoFlow in Nepal,"EcoFlow, a portable power and renewable energy solutions company, has announced that it is ready to deliver portable power stations in Nepal.z",242022.0,ecoflow nepal ecoflow portable power renewable energy solution company announced ready deliver portable power station nepal.z,Business
Toffichoo Tadka Litchi,"Surya Nepal Pvt Ltd, under its confectionery brand Toffichoo, has launched Tadka Litchi with the slogan ‘Taste ko naya twist’.",242022.0,toffichoo tadka litchi surya nepal pvt ltd confectionery brand toffichoo launched tadka litchi slogan taste ko naya twist .,Business
Government felicitates highest taxpayers,The government has honoured the highest taxpayers of the country in the fiscal year 2021-22 under different categories on the occasion of the National Tax Day.,242022.0,government felicitates highest taxpayer government honoured highest taxpayer country fiscal year different category occasion national tax day.,Business
Ncell's pre-paid plans,"Ncell Axiata Ltd has announced the launch of new prepaid mobile service plans, making it easier for customers to choose the plan that best suits their communications requirements.",232022.0,ncell pre paid plan ncell axiata ltd announced launch new prepaid mobile service plan making easier customer choose plan best suit communication requirements.,Business
Ncell's pre-paid plans,"Ncell Axiata Ltd has announced the launch of new prepaid mobile service plans, making it easier for customers to choose the plan that best suits their communications requirements.",232022.0,ncell pre paid plan ncell axiata ltd announced launch new prepaid mobile service plan making easier customer choose plan best suit communication requirements.,Business
HBL-DGN pact,"Himalayan Bank Ltd (HBL), the only bank in the Nepali banking industry providing a wide range of credit, debit and pre-paid cards of different international brands, has now started accepting Discover, Diners Club International and network alliance cards under Discover Global Network (DGN), as per a press release.",232022.0,hbl dgn pact himalayan bank ltd hbl bank nepali banking industry providing wide range credit debit pre paid card different international brand started accepting discover diner club international network alliance card discover global network dgn per press release.,Business
Laxmi-GIMEB MoU,"Laxmi Intercontinental, the sole authorised distributor of Hyundai vehicles in Nepal, has signed a memorandum of understanding (MoU) with Global IME Bank Ltd (GIMEB) to extend financing options for its electric vehicles (EVs).",232022.0,laxmi gimeb mou laxmi intercontinental sole authorised distributor hyundai vehicle nepal signed memorandum understanding mou global ime bank ltd gimeb extend financing option electric vehicle ev .,Business
Delhi scraps requirement to fill Air Suvidha form for travellers,"The government of India has revised COVID guidelines for people flying into the country, scrapping the earlier requirement of filling out Air Suvidha form, after witnessing a decline in the number of coronavirus cases.",232022.0,delhi scrap requirement fill air suvidha form traveller government india revised covid guideline people flying country scrapping earlier requirement filling air suvidha form witnessing decline number coronavirus cases.,Business
"NAC, CAAN at loggerheads over reduced slots",The national flag carrier has locked horns with the aviation authority over reduction in number of permitted flights to the Indian capital from the Tribhuvan International Airport (TIA).,232022.0,nac caan loggerhead reduced slot national flag carrier locked horn aviation authority reduction number permitted flight indian capital tribhuvan international airport tia .,Business
TCL 'Football Hungama' launched,"TCL, the global number one Android Television brand according to ‘OMDIA TV design and features tracker’, has launched a new scheme titled ‘Football Hungama’ targeting the ongoing international football competition.",222022.0,tcl football hungama launched tcl global number one android television brand according omdia tv design feature tracker launched new scheme titled football hungama targeting ongoing international football competition.,Business
DoT collects Rs 93 million in royalties,"The Department of Tourism (DoT) has collected over Rs 93 million from issuing 1,435 climbing permits for this year’s autumn climbing season as of November 15.",222022.0,dot collect r million royalty department tourism dot collected r million issuing climbing permit year autumn climbing season november .,Business
Swiss government to provide fund for branding yak dairy products,"The Swiss government, in collaboration with the government of Province 1, is set to provide the Sahaj Challenge Fund (SCF) Round II for branding of Solukhumbu district’s yak dairy products.",212022.0,swiss government provide fund branding yak dairy product swiss government collaboration government province set provide sahaj challenge fund scf round ii branding solukhumbu district yak dairy products.,Business
"Gold price increases, silver dips slightly",The price of yellow metal increased while the price of grey metal witnessed a slight decline in the trading week between November 13 and November 19.,202022.0,gold price increase silver dip slightly price yellow metal increased price grey metal witnessed slight decline trading week november november .,Business
Nepse index rises by 43.13 points,"With some progress in the country’s financial position compared to previous months due to increasing remittance flow, easing liquidity situation, growing export of electricity to India and improving share investor sentiment, the Nepal Stock Exchange (NEPSE) has witnessed some positive growth in recent weeks.",202022.0,nepse index rise . point progress country financial position compared previous month due increasing remittance flow easing liquidity situation growing export electricity india improving share investor sentiment nepal stock exchange nepse witnessed positive growth recent weeks.,Business
Rs 10.38 billion worth of surplus power exported to India,"The state-owned Nepal Electricity Authority (NEA) has earned a net income of Rs 10.38 billion by trading 1.26 billion units of surplus power within five-and-ahalf months at competitive rate in the Indian energy market Since the electricity trade with India is done in Indian rupees, INR 6.49 billion was brought into Nepal from the sale of electricity, as per NEA.",192022.0,r . billion worth surplus power exported india state owned nepal electricity authority nea earned net income r . billion trading . billion unit surplus power within five ahalf month competitive rate indian energy market since electricity trade india done indian rupee inr . billion brought nepal sale electricity per nea.,Business
NAC to add new flights from GBIA,Nepal Airlines Corporation is planning to operate regular flights from Gautam Buddha International Airport (GBIA) from November 28.,182022.0,nac add new flight gbia nepal airline corporation planning operate regular flight gautam buddha international airport gbia november .,Business
Illegally imported fish affects market of local produce,The illegally imported fish from bordering regions into the country has affected the market of domestically produced fish and related products produced by local fish farmers.,182022.0,illegally imported fish affect market local produce illegally imported fish bordering region country affected market domestically produced fish related product produced local fish farmers.,Business
CPI at 8.50pc,"The yearon-year consumer price inflation (CPI) stood at 8.50 per cent in mid-October compared to 4.24 per cent a year ago, the latest macroeconomic data of central bank unveiled on Wednesday showed.",172022.0,cpi .pc yearon year consumer price inflation cpi stood . per cent mid october compared . per cent year ago latest macroeconomic data central bank unveiled wednesday showed.,Business
Best Airlines Awards to be held for the first time in Nepal,"To make the aviation sector more consumer-oriented and responsive to the people, while also appreciating the contribution made by the aviation sector in the Nepali tourism sector, a group of tourism enthusiasts have decided to launch the country’s first national airlines award titled ‘Best Airlines Awards Nepal 2022’ in partnership with Nepal Tourism Board, among various other sponsors.",172022.0,best airline award held first time nepal make aviation sector consumer oriented responsive people also appreciating contribution made aviation sector nepali tourism sector group tourism enthusiast decided launch country first national airline award titled best airline award nepal partnership nepal tourism board among various sponsors.,Business
Forex reserves increase by $130m in one month,"Significant improvement in remittance inflow coupled with import restrictions on certain non-essential goods seem to have propped up the country’s foreign exchange reserves, which rose by $130 million in the one-month period between mid-September and mid-October, as per the latest macroeconomic update unveiled by the Nepal Rastra Bank (NRB) today.",172022.0,forex reserve increase one month significant improvement remittance inflow coupled import restriction certain non essential good seem propped country foreign exchange reserve rose million one month period mid september mid october per latest macroeconomic update unveiled nepal rastra bank nrb today.,Business
Remittance inflow sees 17 percent rise,The remittance inflow in the same period last year saw a fall of 7.9 percent compared to the previous year.,162022.0,remittance inflow see percent rise remittance inflow period last year saw fall . percent compared previous year.,Business
"MineHarmony Enters Stage of Large-scale Commercial Use, with 5G+AI Helping Mining Industry Unleash Digital","One year after the commercialization of MineHarmony, Huawei announced the operating system has entered the stage of large-scale commercial use, as 5G+AI takes smart mining into a new phase.",162022.0,mineharmony enters stage large scale commercial use g ai helping mining industry unleash digital one year commercialization mineharmony huawei announced operating system entered stage large scale commercial use g ai take smart mining new phase.,Business
NBA decides to maintain interest rates on deposits for next month,Commercial banks have decided not to increase interest rates for deposits from mid-November to mid-December.,162022.0,nba decides maintain interest rate deposit next month commercial bank decided increase interest rate deposit mid november mid december.,Business
